Username,Profile URL,GitHub ID,Year_Group,Public_Repositories,Lifetime_Commits,sector_id,sector_label
naeem95,https://github.com/naeem95,7370319,2014-04,17,21,0,2010–2016
nad33mahm3d,https://github.com/nad33mahm3d,7422985,2014-04,15,21,0,2010–2016
xeeshanqaswar,https://github.com/xeeshanqaswar,7692061,2014-05,34,442,0,2010–2016
saqibomer,https://github.com/saqibomer,7654562,2014-05,30,295,0,2010–2016
Lahori-Jawan,https://github.com/Lahori-Jawan,7579344,2014-05,55,263,0,2010–2016
ArslanAsif,https://github.com/ArslanAsif,7481357,2014-05,7,156,0,2010–2016
mustansarsaeed,https://github.com/mustansarsaeed,7519716,2014-05,17,143,0,2010–2016
davidandorf,https://github.com/davidandorf,7691091,2014-05,14,102,0,2010–2016
attiyaIshaque,https://github.com/attiyaIshaque,7627421,2014-05,11,85,0,2010–2016
nadeemshahzad,https://github.com/nadeemshahzad,7645388,2014-05,16,55,0,2010–2016
imkhan334,https://github.com/imkhan334,7746227,2014-05,13,28,0,2010–2016
hhsadiq,https://github.com/hhsadiq,8002757,2014-06,66,1146,0,2010–2016
asharirfan,https://github.com/asharirfan,8023941,2014-06,73,951,0,2010–2016
wasimhyder09,https://github.com/wasimhyder09,7989112,2014-06,54,657,0,2010–2016
jazib-bashir,https://github.com/jazib-bashir,8025562,2014-06,51,301,0,2010–2016
ahmadpak,https://github.com/ahmadpak,7881486,2014-06,27,280,0,2010–2016
BaqerNaqvi,https://github.com/BaqerNaqvi,7815063,2014-06,28,223,0,2010–2016
adnaanaeem,https://github.com/adnaanaeem,7828436,2014-06,170,221,0,2010–2016
virus-pk,https://github.com/virus-pk,7764805,2014-06,22,221,0,2010–2016
Qubad786,https://github.com/Qubad786,7848408,2014-06,23,138,0,2010–2016
AbdulRayhman,https://github.com/AbdulRayhman,7883179,2014-06,31,131,0,2010–2016
hannangujar,https://github.com/hannangujar,7820157,2014-06,35,118,0,2010–2016
irfannasim,https://github.com/irfannasim,7888775,2014-06,26,112,0,2010–2016
ar5lankhan,https://github.com/ar5lankhan,7760801,2014-06,7,53,0,2010–2016
abbasraza172,https://github.com/abbasraza172,7759268,2014-06,14,46,0,2010–2016
Waseem-Jutt,https://github.com/Waseem-Jutt,8005637,2014-06,12,31,0,2010–2016
JamshadAhmad,https://github.com/JamshadAhmad,8200818,2014-07,15,186,0,2010–2016
ismailzafar,https://github.com/ismailzafar,8110507,2014-07,19,167,0,2010–2016
musman92,https://github.com/musman92,8155538,2014-07,111,156,0,2010–2016
ch-muhammad-adil,https://github.com/ch-muhammad-adil,8264639,2014-07,47,156,0,2010–2016
kjanshair,https://github.com/kjanshair,8051020,2014-07,24,129,0,2010–2016
riskAdi,https://github.com/riskAdi,8045499,2014-07,10,87,0,2010–2016
alikuli,https://github.com/alikuli,8050476,2014-07,7,84,0,2010–2016
nisarahmedrana,https://github.com/nisarahmedrana,8161509,2014-07,16,72,0,2010–2016
MajidBashir,https://github.com/MajidBashir,8158049,2014-07,15,65,0,2010–2016
ehsanabdali,https://github.com/ehsanabdali,8286550,2014-07,11,46,0,2010–2016
dhgillani,https://github.com/dhgillani,8045098,2014-07,9,22,0,2010–2016
alihassan1,https://github.com/alihassan1,8244031,2014-07,8,22,0,2010–2016
BIRL,https://github.com/BIRL,8461275,2014-08,18,1430,0,2010–2016
bilal966,https://github.com/bilal966,8384741,2014-08,27,966,0,2010–2016
AnasMunir,https://github.com/AnasMunir,8572727,2014-08,47,573,0,2010–2016
alisial45,https://github.com/alisial45,8465904,2014-08,10,460,0,2010–2016
aqiftekhar,https://github.com/aqiftekhar,8364171,2014-08,37,310,0,2010–2016
Sohair63,https://github.com/Sohair63,8349026,2014-08,21,250,0,2010–2016
ahsansalaldaha,https://github.com/ahsansalaldaha,8591024,2014-08,14,144,0,2010–2016
imransecrets,https://github.com/imransecrets,8496861,2014-08,31,119,0,2010–2016
Toqeer12,https://github.com/Toqeer12,8415213,2014-08,11,80,0,2010–2016
farhanahmed95,https://github.com/farhanahmed95,8439438,2014-08,18,78,0,2010–2016
imranamanatcom,https://github.com/imranamanatcom,8560409,2014-08,21,56,0,2010–2016
azmatrana,https://github.com/azmatrana,8510334,2014-08,13,39,0,2010–2016
azeesmile,https://github.com/azeesmile,8560713,2014-08,10,35,0,2010–2016
istikharahmad,https://github.com/istikharahmad,8429218,2014-08,14,32,0,2010–2016
MuhammadAdil42,https://github.com/MuhammadAdil42,8567174,2014-08,9,26,0,2010–2016
abCods,https://github.com/abCods,8578353,2014-08,10,23,0,2010–2016
kaleemullah360,https://github.com/kaleemullah360,8653586,2014-09,60,13424,0,2010–2016
zeeshangulzar,https://github.com/zeeshangulzar,8733663,2014-09,50,2270,0,2010–2016
ahmed-raza,https://github.com/ahmed-raza,8687215,2014-09,33,1028,0,2010–2016
rmjahangeer,https://github.com/rmjahangeer,8969664,2014-09,56,225,0,2010–2016
arximughal,https://github.com/arximughal,8762441,2014-09,51,212,0,2010–2016
tabish0027,https://github.com/tabish0027,8677398,2014-09,19,191,0,2010–2016
mataurrehman,https://github.com/mataurrehman,8722283,2014-09,15,151,0,2010–2016
ShoaibSiddiqi,https://github.com/ShoaibSiddiqi,8708509,2014-09,17,110,0,2010–2016
ayazahmadtarar,https://github.com/ayazahmadtarar,8918176,2014-09,17,65,0,2010–2016
masiddique,https://github.com/masiddique,8629089,2014-09,10,56,0,2010–2016
oknasir,https://github.com/oknasir,8960432,2014-09,9,43,0,2010–2016
AmmadJavaid,https://github.com/AmmadJavaid,8874677,2014-09,7,37,0,2010–2016
MuslimMunir,https://github.com/MuslimMunir,8724150,2014-09,10,29,0,2010–2016
samkazmi,https://github.com/samkazmi,8981486,2014-10,24,2199,0,2010–2016
ali-arshad-cs,https://github.com/ali-arshad-cs,9453371,2014-10,15,942,0,2010–2016
shahidali6,https://github.com/shahidali6,9376380,2014-10,19,283,0,2010–2016
awaisjameel,https://github.com/awaisjameel,9046343,2014-10,27,244,0,2010–2016
bilalmaqsood,https://github.com/bilalmaqsood,9247546,2014-10,15,214,0,2010–2016
Hussna1n,https://github.com/Hussna1n,9128437,2014-10,19,115,0,2010–2016
Inzmam,https://github.com/Inzmam,9431143,2014-10,13,62,0,2010–2016
basharat949,https://github.com/basharat949,9382471,2014-10,38,56,0,2010–2016
mhussain654,https://github.com/mhussain654,9291166,2014-10,9,42,0,2010–2016
randinterval,https://github.com/randinterval,9157886,2014-10,19,38,0,2010–2016
iamfaraz,https://github.com/iamfaraz,9098159,2014-10,39,35,0,2010–2016
mehroz1,https://github.com/mehroz1,9348863,2014-10,52,29,0,2010–2016
usmanathar365,https://github.com/usmanathar365,9941004,2014-11,10,586,0,2010–2016
muhammadomer,https://github.com/muhammadomer,9569077,2014-11,11,437,0,2010–2016
SufianBabri,https://github.com/SufianBabri,9989266,2014-11,37,315,0,2010–2016
fayyaz315,https://github.com/fayyaz315,9946816,2014-11,30,89,0,2010–2016
AdnanSattar,https://github.com/AdnanSattar,9499894,2014-11,107,74,0,2010–2016
ai-frontenddeveloper,https://github.com/ai-frontenddeveloper,9724058,2014-11,7,63,0,2010–2016
haider8278,https://github.com/haider8278,9817433,2014-11,19,59,0,2010–2016
KamilQur,https://github.com/KamilQur,9567863,2014-11,11,54,0,2010–2016
damisadam,https://github.com/damisadam,9690517,2014-11,26,41,0,2010–2016
adikhan14,https://github.com/adikhan14,9815721,2014-11,18,33,0,2010–2016
zaars59208,https://github.com/zaars59208,9641467,2014-11,16,33,0,2010–2016
hamin123,https://github.com/hamin123,9874733,2014-11,55,29,0,2010–2016
KashifzGit,https://github.com/KashifzGit,9516934,2014-11,14,27,0,2010–2016
hasnain-ahmad,https://github.com/hasnain-ahmad,10242918,2014-12,10,320,0,2010–2016
MR-NR,https://github.com/MR-NR,10034281,2014-12,69,211,0,2010–2016
InamTaj,https://github.com/InamTaj,10061376,2014-12,16,179,0,2010–2016
AhmadShahid,https://github.com/AhmadShahid,10240075,2014-12,19,173,0,2010–2016
azhrhussain,https://github.com/azhrhussain,10018893,2014-12,45,147,0,2010–2016
aleemnazer,https://github.com/aleemnazer,10340046,2014-12,16,114,0,2010–2016
abdulrehman2,https://github.com/abdulrehman2,10258462,2014-12,12,91,0,2010–2016
MuhammadZahab,https://github.com/MuhammadZahab,10289622,2014-12,17,80,0,2010–2016
sadamameer,https://github.com/sadamameer,10099463,2014-12,7,59,0,2010–2016
irshadalijan,https://github.com/irshadalijan,10339478,2014-12,21,46,0,2010–2016
alitaqishah,https://github.com/alitaqishah,10076239,2014-12,13,45,0,2010–2016
m-fahim,https://github.com/m-fahim,10339702,2014-12,7,41,0,2010–2016
ahsan98,https://github.com/ahsan98,10338510,2014-12,9,33,0,2010–2016
ftahir999,https://github.com/ftahir999,10339098,2014-12,10,25,0,2010–2016
mimrank,https://github.com/mimrank,10322671,2014-12,12,24,0,2010–2016
rizwan3d,https://github.com/rizwan3d,10514337,2015-01,192,1557,0,2010–2016
ch-kashif171,https://github.com/ch-kashif171,10650083,2015-01,17,1127,0,2010–2016
arifpucit,https://github.com/arifpucit,10694441,2015-01,19,587,0,2010–2016
sobanakram,https://github.com/sobanakram,10559510,2015-01,64,421,0,2010–2016
fidelsteiner,https://github.com/fidelsteiner,10419149,2015-01,19,407,0,2010–2016
farhan4648gul,https://github.com/farhan4648gul,10625642,2015-01,94,315,0,2010–2016
KamranAllahYar,https://github.com/KamranAllahYar,10572284,2015-01,9,251,0,2010–2016
xeieshan,https://github.com/xeieshan,10787540,2015-01,31,211,0,2010–2016
alirazzaq,https://github.com/alirazzaq,10696324,2015-01,26,199,0,2010–2016
amir-qayyum-khan,https://github.com/amir-qayyum-khan,10431250,2015-01,26,145,0,2010–2016
khawars,https://github.com/khawars,10417908,2015-01,17,136,0,2010–2016
hassamhassan,https://github.com/hassamhassan,10515963,2015-01,21,65,0,2010–2016
ahmadiqbalpk,https://github.com/ahmadiqbalpk,10520296,2015-01,13,59,0,2010–2016
xitas,https://github.com/xitas,10413660,2015-01,10,42,0,2010–2016
haris1989,https://github.com/haris1989,10742798,2015-01,6,31,0,2010–2016
hasnabbas,https://github.com/hasnabbas,10392852,2015-01,11,30,0,2010–2016
Ammarhassan48,https://github.com/Ammarhassan48,10698527,2015-01,12,21,0,2010–2016
proraheelaslam,https://github.com/proraheelaslam,11072516,2015-02,40,285,0,2010–2016
mabubakarkhan,https://github.com/mabubakarkhan,11230257,2015-02,11,204,0,2010–2016
cwtausif,https://github.com/cwtausif,11017485,2015-02,67,197,0,2010–2016
arafay696,https://github.com/arafay696,11245356,2015-02,11,189,0,2010–2016
uxmankabir,https://github.com/uxmankabir,11192479,2015-02,26,176,0,2010–2016
QaisarRajput,https://github.com/QaisarRajput,11134951,2015-02,52,174,0,2010–2016
khalidmansoor42,https://github.com/khalidmansoor42,11133634,2015-02,6,142,0,2010–2016
Bilal5008,https://github.com/Bilal5008,10980234,2015-02,33,113,0,2010–2016
abdulrehmanch,https://github.com/abdulrehmanch,11248333,2015-02,23,97,0,2010–2016
muneebabbas,https://github.com/muneebabbas,10798643,2015-02,12,87,0,2010–2016
sheikhma3,https://github.com/sheikhma3,10981535,2015-02,19,82,0,2010–2016
waseemkathia,https://github.com/waseemkathia,11134510,2015-02,6,75,0,2010–2016
asim42,https://github.com/asim42,11027790,2015-02,12,69,0,2010–2016
kashifabid1106,https://github.com/kashifabid1106,10995646,2015-02,7,51,0,2010–2016
faisalrazajoura,https://github.com/faisalrazajoura,11181485,2015-02,14,36,0,2010–2016
TalhaBinAfzal,https://github.com/TalhaBinAfzal,10973728,2015-02,11,22,0,2010–2016
MustagheesButt,https://github.com/MustagheesButt,11254644,2015-03,33,471,0,2010–2016
BigWheel92,https://github.com/BigWheel92,11443607,2015-03,50,405,0,2010–2016
candh,https://github.com/candh,11281452,2015-03,30,325,0,2010–2016
SyedHamza0196,https://github.com/SyedHamza0196,11278504,2015-03,10,250,0,2010–2016
rashid-bioinfo,https://github.com/rashid-bioinfo,11457522,2015-03,28,232,0,2010–2016
mabs239,https://github.com/mabs239,11463172,2015-03,32,197,0,2010–2016
saqibmehmood,https://github.com/saqibmehmood,11713500,2015-03,31,177,0,2010–2016
muhammadrizwananjum,https://github.com/muhammadrizwananjum,11352300,2015-03,77,94,0,2010–2016
sbinsaleem,https://github.com/sbinsaleem,11666581,2015-03,105,92,0,2010–2016
awais045,https://github.com/awais045,11708175,2015-03,45,87,0,2010–2016
TheRanaEhtisham,https://github.com/TheRanaEhtisham,11319741,2015-03,26,81,0,2010–2016
nazimwibsoft,https://github.com/nazimwibsoft,11404130,2015-03,22,68,0,2010–2016
yasirrafiq33,https://github.com/yasirrafiq33,11268037,2015-03,10,59,0,2010–2016
SohailRajput,https://github.com/SohailRajput,11309382,2015-03,36,52,0,2010–2016
hamzaiftikhar,https://github.com/hamzaiftikhar,11619073,2015-03,7,50,0,2010–2016
aghaaliabbas,https://github.com/aghaaliabbas,11426692,2015-03,11,48,0,2010–2016
Abbasi393,https://github.com/Abbasi393,11552163,2015-03,33,38,0,2010–2016
ewavetech,https://github.com/ewavetech,11362262,2015-03,13,37,0,2010–2016
trehman-se,https://github.com/trehman-se,11605454,2015-03,9,30,0,2010–2016
musmankhalil,https://github.com/musmankhalil,11559935,2015-03,12,28,0,2010–2016
iMansoorAliKhan,https://github.com/iMansoorAliKhan,11312949,2015-03,9,27,0,2010–2016
nomanfarooq,https://github.com/nomanfarooq,11558695,2015-03,8,25,0,2010–2016
sajjidakr,https://github.com/sajjidakr,11532857,2015-03,14,24,0,2010–2016
zubair-saif,https://github.com/zubair-saif,11749126,2015-04,85,610,0,2010–2016
sami3ullah,https://github.com/sami3ullah,12174076,2015-04,57,401,0,2010–2016
saeedarshad,https://github.com/saeedarshad,12157064,2015-04,27,318,0,2010–2016
NaveedZahoorKhan,https://github.com/NaveedZahoorKhan,11794892,2015-04,37,246,0,2010–2016
arslansiddiq,https://github.com/arslansiddiq,12011591,2015-04,58,228,0,2010–2016
alihassan193,https://github.com/alihassan193,11755970,2015-04,7,193,0,2010–2016
iamhaiderkhan,https://github.com/iamhaiderkhan,12148737,2015-04,53,189,0,2010–2016
icybergenome,https://github.com/icybergenome,12095716,2015-04,37,168,0,2010–2016
zeeforum,https://github.com/zeeforum,11822647,2015-04,81,159,0,2010–2016
wicaodian,https://github.com/wicaodian,12078461,2015-04,24,128,0,2010–2016
zainzafarpro,https://github.com/zainzafarpro,11996287,2015-04,10,95,0,2010–2016
hamzarawal,https://github.com/hamzarawal,11950334,2015-04,7,92,0,2010–2016
owaiskhan772,https://github.com/owaiskhan772,11972556,2015-04,14,75,0,2010–2016
AwaisFayyaz,https://github.com/AwaisFayyaz,11820112,2015-04,37,74,0,2010–2016
rasheedHaroon,https://github.com/rasheedHaroon,11875643,2015-04,8,57,0,2010–2016
usmanasghar,https://github.com/usmanasghar,11860598,2015-04,10,55,0,2010–2016
umairraza101,https://github.com/umairraza101,11915033,2015-04,61,53,0,2010–2016
usmanshery,https://github.com/usmanshery,11929295,2015-04,12,52,0,2010–2016
assadullahchaudhry,https://github.com/assadullahchaudhry,12120726,2015-04,13,47,0,2010–2016
SalehMahmood,https://github.com/SalehMahmood,12122981,2015-04,18,45,0,2010–2016
murtaza096,https://github.com/murtaza096,12185177,2015-04,9,40,0,2010–2016
irealarsi,https://github.com/irealarsi,12094474,2015-04,6,40,0,2010–2016
shoaebkhan,https://github.com/shoaebkhan,12108819,2015-04,17,37,0,2010–2016
waseem1992,https://github.com/waseem1992,11858023,2015-04,6,28,0,2010–2016
imran36,https://github.com/imran36,11810419,2015-04,9,27,0,2010–2016
farqalit,https://github.com/farqalit,12011956,2015-04,8,26,0,2010–2016
usmanrana07,https://github.com/usmanrana07,12212502,2015-05,17,2079,0,2010–2016
janzaheer,https://github.com/janzaheer,12599308,2015-05,29,1102,0,2010–2016
Kun786,https://github.com/Kun786,12573912,2015-05,66,935,0,2010–2016
ranatouqeer,https://github.com/ranatouqeer,12677897,2015-05,25,836,0,2010–2016
isheraz,https://github.com/isheraz,12581068,2015-05,68,544,0,2010–2016
ehsen,https://github.com/ehsen,12255182,2015-05,15,279,0,2010–2016
NabeelAhmadK,https://github.com/NabeelAhmadK,12685162,2015-05,21,234,0,2010–2016
faizanrauf6,https://github.com/faizanrauf6,12374346,2015-05,29,173,0,2010–2016
MJunaidAhmad,https://github.com/MJunaidAhmad,12229238,2015-05,52,132,0,2010–2016
MuhammadQasimHunain,https://github.com/MuhammadQasimHunain,12451314,2015-05,97,111,0,2010–2016
hamzazaidi5,https://github.com/hamzazaidi5,12382465,2015-05,16,88,0,2010–2016
ugintl,https://github.com/ugintl,12570802,2015-05,15,80,0,2010–2016
junaidsaleem,https://github.com/junaidsaleem,12410975,2015-05,18,76,0,2010–2016
ZaeemSattar,https://github.com/ZaeemSattar,12472794,2015-05,19,52,0,2010–2016
azamrashid,https://github.com/azamrashid,12250721,2015-05,44,50,0,2010–2016
waleed0102,https://github.com/waleed0102,12459569,2015-05,21,48,0,2010–2016
syedmuhammadwaqas,https://github.com/syedmuhammadwaqas,12509364,2015-05,16,45,0,2010–2016
tabishhussain,https://github.com/tabishhussain,12895925,2015-06,16,38819,0,2010–2016
umair313,https://github.com/umair313,12728453,2015-06,130,2880,0,2010–2016
arslbbt,https://github.com/arslbbt,12788132,2015-06,18,1885,0,2010–2016
larebsyed,https://github.com/larebsyed,12972892,2015-06,53,892,0,2010–2016
Sohailaslam,https://github.com/Sohailaslam,12890927,2015-06,15,706,0,2010–2016
usman2x,https://github.com/usman2x,12762252,2015-06,207,530,0,2010–2016
FarhanYaseen,https://github.com/FarhanYaseen,12784278,2015-06,38,307,0,2010–2016
DilawarShafiq,https://github.com/DilawarShafiq,12826260,2015-06,12,264,0,2010–2016
adnanafzal565,https://github.com/adnanafzal565,12948048,2015-06,33,239,0,2010–2016
Usama-Tahir,https://github.com/Usama-Tahir,12773816,2015-06,208,205,0,2010–2016
ahmadali1,https://github.com/ahmadali1,13013880,2015-06,9,202,0,2010–2016
farooqkhan003,https://github.com/farooqkhan003,12952510,2015-06,28,191,0,2010–2016
MAN1986,https://github.com/MAN1986,12720285,2015-06,6,167,0,2010–2016
Asim12,https://github.com/Asim12,12710981,2015-06,44,161,0,2010–2016
mohsansaleem,https://github.com/mohsansaleem,12986382,2015-06,31,159,0,2010–2016
fahadnasrullah109,https://github.com/fahadnasrullah109,13019877,2015-06,34,127,0,2010–2016
bitf12m008,https://github.com/bitf12m008,12882575,2015-06,13,99,0,2010–2016
EasyFoodWeb,https://github.com/EasyFoodWeb,12734898,2015-06,10,90,0,2010–2016
baashna514,https://github.com/baashna514,12871804,2015-06,13,57,0,2010–2016
shaharyar64,https://github.com/shaharyar64,12953763,2015-06,14,44,0,2010–2016
IOMarket,https://github.com/IOMarket,12876988,2015-06,15,32,0,2010–2016
Silicon7,https://github.com/Silicon7,12924317,2015-06,6,32,0,2010–2016
shafaat,https://github.com/shafaat,12813125,2015-06,12,29,0,2010–2016
vigosol,https://github.com/vigosol,12930315,2015-06,11,27,0,2010–2016
zeeshansuleman,https://github.com/zeeshansuleman,12757747,2015-06,10,26,0,2010–2016
TalibHussain,https://github.com/TalibHussain,13053382,2015-06,35,22,0,2010–2016
zainaftab44,https://github.com/zainaftab44,13206834,2015-07,32,736,0,2010–2016
Gardezi1,https://github.com/Gardezi1,13199724,2015-07,31,514,0,2010–2016
musaghauri,https://github.com/musaghauri,13300306,2015-07,20,278,0,2010–2016
