Username,Profile URL,GitHub ID,Year_Group,Public_Repositories,Lifetime_Commits,sector_id,sector_label
fluffyasshole,https://github.com/fluffyasshole,42210249,2018-08,7,36,1,2017–2019
shahfahad194,https://github.com/shahfahad194,42233835,2018-08,10,25,1,2017–2019
aisarali99,https://github.com/aisarali99,42847835,2018-08,19,22,1,2017–2019
Yasoobh1,https://github.com/Yasoobh1,42030392,2018-08,8,19,1,2017–2019
umairx97,https://github.com/umairx97,43206820,2018-09,105,1657,1,2017–2019
heyibad,https://github.com/heyibad,43316535,2018-09,35,606,1,2017–2019
MuhammadTayyab1,https://github.com/MuhammadTayyab1,43279438,2018-09,49,489,1,2017–2019
sufyanarain,https://github.com/sufyanarain,43380961,2018-09,40,424,1,2017–2019
walikhan226,https://github.com/walikhan226,43003169,2018-09,40,424,1,2017–2019
Salehmangrio,https://github.com/Salehmangrio,43506261,2018-09,35,384,1,2017–2019
doodhJalebi,https://github.com/doodhJalebi,43434632,2018-09,14,383,1,2017–2019
BilalMir135,https://github.com/BilalMir135,43586901,2018-09,70,361,1,2017–2019
adnandothussain,https://github.com/adnandothussain,43226545,2018-09,66,350,1,2017–2019
SyedDaniyalAli,https://github.com/SyedDaniyalAli,43445642,2018-09,84,345,1,2017–2019
abdurrehman99,https://github.com/abdurrehman99,43008785,2018-09,48,337,1,2017–2019
NameerWaqas,https://github.com/NameerWaqas,43666780,2018-09,29,325,1,2017–2019
arsalan-irfan,https://github.com/arsalan-irfan,43111371,2018-09,42,306,1,2017–2019
iammor11,https://github.com/iammor11,43314171,2018-09,29,301,1,2017–2019
kishwerjabeen,https://github.com/kishwerjabeen,43556329,2018-09,59,299,1,2017–2019
AbdulSattarSuleman,https://github.com/AbdulSattarSuleman,43110862,2018-09,75,260,1,2017–2019
Rehan41302,https://github.com/Rehan41302,43314251,2018-09,23,255,1,2017–2019
yousuf9292,https://github.com/yousuf9292,43644200,2018-09,38,253,1,2017–2019
MOwais20,https://github.com/MOwais20,43326136,2018-09,30,245,1,2017–2019
Syedovaiss,https://github.com/Syedovaiss,43692178,2018-09,61,206,1,2017–2019
ZainnQureshii,https://github.com/ZainnQureshii,43629888,2018-09,52,206,1,2017–2019
HassanAdnan123,https://github.com/HassanAdnan123,43107637,2018-09,21,164,1,2017–2019
hinjorr,https://github.com/hinjorr,43087925,2018-09,8,164,1,2017–2019
MuhammadBilalQamar,https://github.com/MuhammadBilalQamar,42898923,2018-09,15,154,1,2017–2019
sohaibmughall,https://github.com/sohaibmughall,42918114,2018-09,38,151,1,2017–2019
merchant862,https://github.com/merchant862,43372874,2018-09,27,132,1,2017–2019
yasir9001,https://github.com/yasir9001,43116578,2018-09,28,128,1,2017–2019
SyedUzairAlii,https://github.com/SyedUzairAlii,43721641,2018-09,30,123,1,2017–2019
daniyalhaider11,https://github.com/daniyalhaider11,43630211,2018-09,12,103,1,2017–2019
AuringzaibSabir,https://github.com/AuringzaibSabir,42897240,2018-09,11,102,1,2017–2019
Tanzeel-khan,https://github.com/Tanzeel-khan,43097058,2018-09,47,95,1,2017–2019
MuhammadHashirBinKhalid,https://github.com/MuhammadHashirBinKhalid,42959505,2018-09,34,82,1,2017–2019
khizramk02,https://github.com/khizramk02,43573930,2018-09,31,81,1,2017–2019
Aimohsin,https://github.com/Aimohsin,43362464,2018-09,52,75,1,2017–2019
asadnaeem1,https://github.com/asadnaeem1,43405005,2018-09,35,73,1,2017–2019
Abfkakul,https://github.com/Abfkakul,43090895,2018-09,10,69,1,2017–2019
fahadahmed07,https://github.com/fahadahmed07,43684951,2018-09,34,67,1,2017–2019
OwaisKhan17,https://github.com/OwaisKhan17,43402102,2018-09,6,63,1,2017–2019
razafarishta,https://github.com/razafarishta,43003236,2018-09,21,62,1,2017–2019
nabeelwasi,https://github.com/nabeelwasi,43211424,2018-09,16,61,1,2017–2019
aliahmadmaster,https://github.com/aliahmadmaster,43482722,2018-09,20,53,1,2017–2019
G3niushacker,https://github.com/G3niushacker,43205151,2018-09,36,48,1,2017–2019
Samar-Haider,https://github.com/Samar-Haider,43031711,2018-09,7,44,1,2017–2019
Ahzam-Lathiya,https://github.com/Ahzam-Lathiya,43585579,2018-09,6,44,1,2017–2019
umarwahab,https://github.com/umarwahab,42932860,2018-09,25,41,1,2017–2019
fahamakhan,https://github.com/fahamakhan,43586685,2018-09,14,36,1,2017–2019
mahnoormeraj,https://github.com/mahnoormeraj,43534606,2018-09,9,34,1,2017–2019
Zeeshands,https://github.com/Zeeshands,43209867,2018-09,7,30,1,2017–2019
MubarakAli96,https://github.com/MubarakAli96,43584024,2018-09,15,28,1,2017–2019
atifjamal360,https://github.com/atifjamal360,43585217,2018-09,7,27,1,2017–2019
MuhammadAliSyed,https://github.com/MuhammadAliSyed,43685251,2018-09,8,26,1,2017–2019
shahzaibarif12,https://github.com/shahzaibarif12,43630079,2018-09,11,24,1,2017–2019
AneesHanif,https://github.com/AneesHanif,43600348,2018-09,7,23,1,2017–2019
mohdtalhafarooq,https://github.com/mohdtalhafarooq,43211195,2018-09,7,21,1,2017–2019
dbdaniyal,https://github.com/dbdaniyal,42898044,2018-09,8,20,1,2017–2019
ShizaAbid,https://github.com/ShizaAbid,43236912,2018-09,10,17,1,2017–2019
DeveloperAftab,https://github.com/DeveloperAftab,48756843,2019-03,22,756,1,2017–2019
arsalanazmi,https://github.com/arsalanazmi,49118916,2019-03,69,694,1,2017–2019
xerone9,https://github.com/xerone9,48822352,2019-03,35,359,1,2017–2019
Abdullah881,https://github.com/Abdullah881,48598442,2019-03,13,354,1,2017–2019
MahamSiddiqui,https://github.com/MahamSiddiqui,49103875,2019-03,52,309,1,2017–2019
beingawaisali,https://github.com/beingawaisali,48981710,2019-03,47,277,1,2017–2019
sultandilaram,https://github.com/sultandilaram,48381746,2019-03,10,251,1,2017–2019
sanif8053,https://github.com/sanif8053,48414031,2019-03,24,240,1,2017–2019
ahmedali1902,https://github.com/ahmedali1902,48640271,2019-03,12,231,1,2017–2019
zainahmed0597,https://github.com/zainahmed0597,48980361,2019-03,56,223,1,2017–2019
wahas-mughal,https://github.com/wahas-mughal,48807236,2019-03,33,222,1,2017–2019
Mohammadaffan956,https://github.com/Mohammadaffan956,48760192,2019-03,40,220,1,2017–2019
mjshah13,https://github.com/mjshah13,48734172,2019-03,30,220,1,2017–2019
Shoukat488,https://github.com/Shoukat488,48769991,2019-03,25,209,1,2017–2019
shoaibzain,https://github.com/shoaibzain,48830453,2019-03,18,202,1,2017–2019
mk04366,https://github.com/mk04366,49035936,2019-03,9,190,1,2017–2019
MuhammadAmirVohra,https://github.com/MuhammadAmirVohra,49088487,2019-03,13,179,2,2019–2019
babarfarooq123,https://github.com/babarfarooq123,48159423,2019-03,42,159,2,2019–2019
its-yousuf,https://github.com/its-yousuf,48517502,2019-03,8,145,2,2019–2019
HafizHamza19,https://github.com/HafizHamza19,48727466,2019-03,85,144,2,2019–2019
Uzzikuzzi,https://github.com/Uzzikuzzi,48287844,2019-03,22,142,2,2019–2019
ziaArsalan,https://github.com/ziaArsalan,48754629,2019-03,16,140,2,2019–2019
osamaKhan99,https://github.com/osamaKhan99,48415762,2019-03,34,139,2,2019–2019
Adil-Rangila,https://github.com/Adil-Rangila,48706857,2019-03,27,132,2,2019–2019
anasrasheed03,https://github.com/anasrasheed03,48502064,2019-03,30,131,2,2019–2019
Saad-Arai,https://github.com/Saad-Arai,48756348,2019-03,29,123,2,2019–2019
waseemchanna29,https://github.com/waseemchanna29,48204908,2019-03,8,118,2,2019–2019
assassinback,https://github.com/assassinback,48550220,2019-03,21,115,2,2019–2019
mhamzap10,https://github.com/mhamzap10,48279611,2019-03,18,106,2,2019–2019
Mehwishnaz,https://github.com/Mehwishnaz,48158566,2019-03,31,102,2,2019–2019
mdjahanzaib,https://github.com/mdjahanzaib,48213706,2019-03,17,97,2,2019–2019
zeeshan6,https://github.com/zeeshan6,48161758,2019-03,24,84,2,2019–2019
Shaheermehmood43,https://github.com/Shaheermehmood43,48312959,2019-03,14,75,2,2019–2019
Raheelsaleem126,https://github.com/Raheelsaleem126,49093685,2019-03,13,66,2,2019–2019
webdev51,https://github.com/webdev51,49054601,2019-03,6,53,2,2019–2019
alishafarman1,https://github.com/alishafarman1,48183890,2019-03,12,48,2,2019–2019
Abdullah22safdar,https://github.com/Abdullah22safdar,48974889,2019-03,17,45,2,2019–2019
ZhenoSan,https://github.com/ZhenoSan,48855019,2019-03,15,45,2,2019–2019
saadahmadazad,https://github.com/saadahmadazad,48548867,2019-03,13,41,2,2019–2019
aalimhussain,https://github.com/aalimhussain,48483751,2019-03,17,40,2,2019–2019
mateenshiekh,https://github.com/mateenshiekh,48440670,2019-03,13,34,2,2019–2019
MDaniyal2000,https://github.com/MDaniyal2000,48217279,2019-03,19,31,2,2019–2019
javedabbasi8080,https://github.com/javedabbasi8080,48163526,2019-03,14,30,2,2019–2019
AliakberSaifuddin,https://github.com/AliakberSaifuddin,48749005,2019-03,10,26,2,2019–2019
msaad34,https://github.com/msaad34,48241635,2019-03,22,25,2,2019–2019
HareemZubair,https://github.com/HareemZubair,48437873,2019-03,13,23,2,2019–2019
mohsinalialhussaini,https://github.com/mohsinalialhussaini,49031240,2019-03,16,20,2,2019–2019
sohaib-19,https://github.com/sohaib-19,48962917,2019-03,14,20,2,2019–2019
HamzaAli99,https://github.com/HamzaAli99,48947160,2019-03,7,18,2,2019–2019
Zaeem629,https://github.com/Zaeem629,48173036,2019-03,16,17,2,2019–2019
TAYYAB-BUKC,https://github.com/TAYYAB-BUKC,49941541,2019-04,50,2893,2,2019–2019
rasibn,https://github.com/rasibn,49709116,2019-04,30,1361,2,2019–2019
Abdullah-Jamshed,https://github.com/Abdullah-Jamshed,49308509,2019-04,59,1191,2,2019–2019
saad277,https://github.com/saad277,49332968,2019-04,80,640,2,2019–2019
osamaasifoak,https://github.com/osamaasifoak,49792938,2019-04,72,624,2,2019–2019
HanifaElahi,https://github.com/HanifaElahi,49684080,2019-04,30,618,2,2019–2019
SherazAli-67,https://github.com/SherazAli-67,49620083,2019-04,40,613,2,2019–2019
Samiullah-Kalhoro,https://github.com/Samiullah-Kalhoro,49376886,2019-04,47,535,2,2019–2019
muaazasif,https://github.com/muaazasif,49879814,2019-04,59,508,2,2019–2019
TalhaAhmedAI,https://github.com/TalhaAhmedAI,49815075,2019-04,50,465,2,2019–2019
waqaralisiyal23,https://github.com/waqaralisiyal23,49365563,2019-04,75,412,2,2019–2019
osamayy515,https://github.com/osamayy515,49996223,2019-04,41,372,2,2019–2019
farooq98,https://github.com/farooq98,49204225,2019-04,37,369,2,2019–2019
muhammadfaraz6640,https://github.com/muhammadfaraz6640,49414010,2019-04,64,352,2,2019–2019
Muhd-Mubi,https://github.com/Muhd-Mubi,49670609,2019-04,11,329,2,2019–2019
MuqtadirBillah,https://github.com/MuqtadirBillah,50065073,2019-04,34,307,2,2019–2019
sheikhuzair26,https://github.com/sheikhuzair26,49246378,2019-04,31,255,2,2019–2019
ubaidrmn,https://github.com/ubaidrmn,49795560,2019-04,17,232,2,2019–2019
MuhammadSaadHaleem,https://github.com/MuhammadSaadHaleem,49789953,2019-04,21,228,2,2019–2019
Kashif852,https://github.com/Kashif852,49343689,2019-04,33,226,2,2019–2019
AALAM98mod100,https://github.com/AALAM98mod100,49747268,2019-04,25,208,2,2019–2019
thenabeelhassan,https://github.com/thenabeelhassan,49884022,2019-04,37,191,2,2019–2019
Armia13,https://github.com/Armia13,49521014,2019-04,47,180,2,2019–2019
Daniyal56,https://github.com/Daniyal56,49856315,2019-04,80,179,2,2019–2019
Insha-Siddiquii,https://github.com/Insha-Siddiquii,49707515,2019-04,34,177,2,2019–2019
sahzaleem123,https://github.com/sahzaleem123,49521238,2019-04,32,172,2,2019–2019
MubiIbm,https://github.com/MubiIbm,49161541,2019-04,37,159,2,2019–2019
Jamila-fatima,https://github.com/Jamila-fatima,49222809,2019-04,50,153,2,2019–2019
faizalam1,https://github.com/faizalam1,49988842,2019-04,13,144,2,2019–2019
ordinall,https://github.com/ordinall,49290918,2019-04,14,127,2,2019–2019
Fardeen15,https://github.com/Fardeen15,49866915,2019-04,50,123,2,2019–2019
MohsinIllahi,https://github.com/MohsinIllahi,49728395,2019-04,20,112,2,2019–2019
ShayanHussainSB,https://github.com/ShayanHussainSB,49339225,2019-04,14,112,2,2019–2019
Abidali08,https://github.com/Abidali08,49807758,2019-04,25,104,2,2019–2019
zawahirkashif,https://github.com/zawahirkashif,49830314,2019-04,10,104,2,2019–2019
Farhanahmed50,https://github.com/Farhanahmed50,50151819,2019-04,31,99,2,2019–2019
UmairKhan13,https://github.com/UmairKhan13,49487735,2019-04,29,99,2,2019–2019
Abdulmateenchitrali,https://github.com/Abdulmateenchitrali,50038993,2019-04,32,97,2,2019–2019
MuneebOvais,https://github.com/MuneebOvais,50010818,2019-04,18,97,2,2019–2019
iamsaadatkhan,https://github.com/iamsaadatkhan,50053668,2019-04,17,94,2,2019–2019
Mhassaansi,https://github.com/Mhassaansi,49395905,2019-04,9,88,2,2019–2019
samreenshehzad,https://github.com/samreenshehzad,49517251,2019-04,36,84,2,2019–2019
naziaj,https://github.com/naziaj,49521887,2019-04,26,83,2,2019–2019
zubusoomro,https://github.com/zubusoomro,49810712,2019-04,7,82,2,2019–2019
haziqjaved,https://github.com/haziqjaved,50046457,2019-04,31,81,2,2019–2019
Bilal-Naseem,https://github.com/Bilal-Naseem,49635858,2019-04,23,81,2,2019–2019
MuhammadMiqdadKhan,https://github.com/MuhammadMiqdadKhan,49819879,2019-04,11,81,2,2019–2019
Farheen-Shadani,https://github.com/Farheen-Shadani,49196144,2019-04,21,77,2,2019–2019
ibrahimusman,https://github.com/ibrahimusman,49881520,2019-04,33,76,2,2019–2019
mhsidd997,https://github.com/mhsidd997,50082715,2019-04,17,76,2,2019–2019
mubashir-zulfiqar,https://github.com/mubashir-zulfiqar,49478504,2019-04,37,74,2,2019–2019
arsalan223,https://github.com/arsalan223,49277636,2019-04,25,72,2,2019–2019
NOMANSAEEDSOOMRO,https://github.com/NOMANSAEEDSOOMRO,50099674,2019-04,21,71,2,2019–2019
owaiss22,https://github.com/owaiss22,49903374,2019-04,19,68,2,2019–2019
rajaazam,https://github.com/rajaazam,50084470,2019-04,61,66,2,2019–2019
ammarahmedghani,https://github.com/ammarahmedghani,49919702,2019-04,15,63,2,2019–2019
ridakhann,https://github.com/ridakhann,49796698,2019-04,12,62,2,2019–2019
emniko,https://github.com/emniko,49527089,2019-04,13,58,2,2019–2019
Mykw8080,https://github.com/Mykw8080,49817611,2019-04,8,57,2,2019–2019
batool110,https://github.com/batool110,49957553,2019-04,23,49,2,2019–2019
zoogor95,https://github.com/zoogor95,49183030,2019-04,14,49,2,2019–2019
MuhammadanAhsan,https://github.com/MuhammadanAhsan,50084385,2019-04,18,48,2,2019–2019
adswati15,https://github.com/adswati15,49595779,2019-04,22,44,2,2019–2019
sheeraz786,https://github.com/sheeraz786,49855255,2019-04,12,43,2,2019–2019
adnan-siddiqui1996,https://github.com/adnan-siddiqui1996,49414185,2019-04,24,38,2,2019–2019
fahaddoc,https://github.com/fahaddoc,49402500,2019-04,12,38,2,2019–2019
toanasahmed,https://github.com/toanasahmed,49396146,2019-04,14,36,2,2019–2019
taha9212,https://github.com/taha9212,50102357,2019-04,6,36,2,2019–2019
asimahmed1999,https://github.com/asimahmed1999,49387254,2019-04,7,35,2,2019–2019
Shawn147,https://github.com/Shawn147,49293001,2019-04,18,34,2,2019–2019
AbdulRaoof13,https://github.com/AbdulRaoof13,49991067,2019-04,18,33,2,2019–2019
aqib72751,https://github.com/aqib72751,49571559,2019-04,18,29,2,2019–2019
muk1996,https://github.com/muk1996,49620620,2019-04,6,29,2,2019–2019
syedkhubaib1306,https://github.com/syedkhubaib1306,49844337,2019-04,11,24,2,2019–2019
MehwishAslam07,https://github.com/MehwishAslam07,49558345,2019-04,11,23,2,2019–2019
MehdihayderJaffri,https://github.com/MehdihayderJaffri,49732337,2019-04,12,22,2,2019–2019
SajjadHaider110,https://github.com/SajjadHaider110,50092679,2019-04,8,20,2,2019–2019
WajihaUmar,https://github.com/WajihaUmar,50017342,2019-04,15,19,2,2019–2019
ansersiddiq1,https://github.com/ansersiddiq1,49832539,2019-04,10,19,2,2019–2019
hasnainiqbal,https://github.com/hasnainiqbal,49587132,2019-04,12,17,2,2019–2019
aiwithqasim,https://github.com/aiwithqasim,51156582,2019-05,99,1970,2,2019–2019
HassanAfnan,https://github.com/HassanAfnan,50952934,2019-05,122,1678,2,2019–2019
SameerShiekh77,https://github.com/SameerShiekh77,50289158,2019-05,100,1368,2,2019–2019
arsalanmughal23,https://github.com/arsalanmughal23,50748011,2019-05,45,1274,2,2019–2019
Azhan7,https://github.com/Azhan7,50276587,2019-05,36,955,2,2019–2019
TayyabHussain03,https://github.com/TayyabHussain03,50795716,2019-05,89,856,2,2019–2019
saimshahzad2030,https://github.com/saimshahzad2030,51031970,2019-05,60,805,2,2019–2019
Agha-Muqarib,https://github.com/Agha-Muqarib,51242857,2019-05,51,673,2,2019–2019
imohib168,https://github.com/imohib168,50514728,2019-05,54,671,2,2019–2019
marsalan06,https://github.com/marsalan06,50286252,2019-05,64,520,2,2019–2019
HunbalSiddiqui,https://github.com/HunbalSiddiqui,50215864,2019-05,49,464,2,2019–2019
m-talha-shaikh,https://github.com/m-talha-shaikh,50958029,2019-05,28,445,2,2019–2019
NameerAli,https://github.com/NameerAli,50754699,2019-05,21,419,2,2019–2019
muhamadjawad,https://github.com/muhamadjawad,50518179,2019-05,47,410,2,2019–2019
BasimAhmedKhan,https://github.com/BasimAhmedKhan,50414240,2019-05,42,394,2,2019–2019
javeriatabassum145,https://github.com/javeriatabassum145,50498182,2019-05,38,369,2,2019–2019
SALEH846,https://github.com/SALEH846,50269101,2019-05,49,362,2,2019–2019
Arunp10,https://github.com/Arunp10,50542410,2019-05,16,352,2,2019–2019
hs622,https://github.com/hs622,50552217,2019-05,24,340,2,2019–2019
osama-ameer,https://github.com/osama-ameer,51041844,2019-05,72,339,2,2019–2019
HajraRafiq,https://github.com/HajraRafiq,50363993,2019-05,37,338,2,2019–2019
danish-riaz,https://github.com/danish-riaz,50535832,2019-05,17,332,2,2019–2019
talhakhan1297,https://github.com/talhakhan1297,50271102,2019-05,30,312,2,2019–2019
SabihSK,https://github.com/SabihSK,50989237,2019-05,68,278,2,2019–2019
Ahsan689,https://github.com/Ahsan689,51000360,2019-05,46,273,2,2019–2019
zeeshankeerio,https://github.com/zeeshankeerio,51040406,2019-05,75,266,2,2019–2019
Ali-Aizaz,https://github.com/Ali-Aizaz,50923380,2019-05,17,244,2,2019–2019
akrimahuzaifa,https://github.com/akrimahuzaifa,50286399,2019-05,45,242,2,2019–2019
RaofaizanAPSACS,https://github.com/RaofaizanAPSACS,51090356,2019-05,35,240,2,2019–2019
adnansam110,https://github.com/adnansam110,51002433,2019-05,86,229,2,2019–2019
bilalfarooque,https://github.com/bilalfarooque,50540122,2019-05,37,227,2,2019–2019
Obaidkhan09,https://github.com/Obaidkhan09,50372702,2019-05,35,205,2,2019–2019
khizarsiddiqui,https://github.com/khizarsiddiqui,50682011,2019-05,41,201,2,2019–2019
Waseem6409,https://github.com/Waseem6409,50287765,2019-05,22,198,2,2019–2019
AbdullahSohail-SE,https://github.com/AbdullahSohail-SE,51018513,2019-05,24,179,2,2019–2019
shariqmanzur,https://github.com/shariqmanzur,50570950,2019-05,20,178,2,2019–2019
ibrarahmedsoomro,https://github.com/ibrarahmedsoomro,50750853,2019-05,45,175,2,2019–2019
SaffanBaig,https://github.com/SaffanBaig,50285175,2019-05,35,173,2,2019–2019
