Username,Profile URL,GitHub ID,Year_Group,Public_Repositories,Lifetime_Commits
iadiii3,https://github.com/iadiii3,200521211,2025-02,4,3
raorf224,https://github.com/raorf224,200743989,2025-02,4,1
desk-700,https://github.com/desk-700,198230368,2025-02,0,0
jafferjunaidi,https://github.com/jafferjunaidi,201010876,2025-02,20,260
UniDev143,https://github.com/UniDev143,200981199,2025-02,26,47
hamzajaffri,https://github.com/hamzajaffri,198158739,2025-02,2,5
GhulamQasimAli,https://github.com/GhulamQasimAli,198807521,2025-02,5,10
Ihsandanish024,https://github.com/Ihsandanish024,199885570,2025-02,22,24
Mahnoor-2025,https://github.com/Mahnoor-2025,201100961,2025-02,1,2
fahaliyasperfumes,https://github.com/fahaliyasperfumes,199772170,2025-02,0,0
merajlimited,https://github.com/merajlimited,199070680,2025-02,0,0
saadyameen2025,https://github.com/saadyameen2025,199819691,2025-02,0,0
muhammadramzan787,https://github.com/muhammadramzan787,200203895,2025-02,15,39
kiran1645,https://github.com/kiran1645,198780102,2025-02,4,1
szeeshanzafar,https://github.com/szeeshanzafar,201165686,2025-02,0,0
SuhairPasta,https://github.com/SuhairPasta,198229099,2025-02,5,38
Abdussubhan1,https://github.com/Abdussubhan1,199909044,2025-02,12,22
apprisecybers,https://github.com/apprisecybers,199641996,2025-02,1,0
walishakeel,https://github.com/walishakeel,200070087,2025-02,0,0
Bisha-e-sakina,https://github.com/Bisha-e-sakina,200821170,2025-02,2,3
hyperfixations4L,https://github.com/hyperfixations4L,198969529,2025-02,1,3
sumamameiraj,https://github.com/sumamameiraj,199395253,2025-02,0,0
blackprogrammer-yt,https://github.com/blackprogrammer-yt,200562215,2025-02,35,44
Mr-k031,https://github.com/Mr-k031,198870645,2025-02,1,0
MuhammadImran-Dev20,https://github.com/MuhammadImran-Dev20,199088784,2025-02,0,0
SaimaArand,https://github.com/SaimaArand,200230776,2025-02,2,7
Ashrafali0312,https://github.com/Ashrafali0312,199883863,2025-02,1,1
Khubaib69sheikh,https://github.com/Khubaib69sheikh,200404542,2025-02,4,3
sameen321,https://github.com/sameen321,200415810,2025-02,5,10
EjazAhmed-Ethical,https://github.com/EjazAhmed-Ethical,201270716,2025-02,1,1
zain1615,https://github.com/zain1615,199393014,2025-02,23,57
RanaQasim-56,https://github.com/RanaQasim-56,201215892,2025-02,2,1
Eisha-Mushtaq9,https://github.com/Eisha-Mushtaq9,198439570,2025-02,10,29
Daniyal-112,https://github.com/Daniyal-112,199605771,2025-02,7,16
Abrar-ul-haque,https://github.com/Abrar-ul-haque,198535097,2025-02,1,0
Rameezxofficial,https://github.com/Rameezxofficial,198200800,2025-02,0,0
hyder-ali-azeemi,https://github.com/hyder-ali-azeemi,201241838,2025-02,1,2
sneha1826,https://github.com/sneha1826,200059879,2025-02,1,2
IFTAKHAR-ALAM,https://github.com/IFTAKHAR-ALAM,200388882,2025-02,10,106
abdulmanan-22,https://github.com/abdulmanan-22,200217588,2025-02,6,6
syed-muhammad-hussain-rizvi,https://github.com/syed-muhammad-hussain-rizvi,200131452,2025-02,15,39
haniaa21,https://github.com/haniaa21,198336604,2025-02,1,4
asadaly-dev,https://github.com/asadaly-dev,201240874,2025-02,2,8
pak-123,https://github.com/pak-123,200105650,2025-02,69,95
hasanchishty,https://github.com/hasanchishty,198604149,2025-02,3,2
rabbiya-m,https://github.com/rabbiya-m,199753520,2025-02,1,1
ikrambalosh,https://github.com/ikrambalosh,199660670,2025-02,0,0
Aliparmar-coder,https://github.com/Aliparmar-coder,201105498,2025-02,11,17
BismaImran22,https://github.com/BismaImran22,198344207,2025-02,4,11
Hasham-Sohail,https://github.com/Hasham-Sohail,198535343,2025-02,5,4
razazaheer12,https://github.com/razazaheer12,197662421,2025-02,31,343
Muhammad-Hammad-Siddiqui,https://github.com/Muhammad-Hammad-Siddiqui,198536302,2025-02,1,1
salimalam2,https://github.com/salimalam2,197809547,2025-02,1,0
Abrar-hussain-123,https://github.com/Abrar-hussain-123,197416832,2025-02,0,0
skyfittechnologies,https://github.com/skyfittechnologies,201283799,2025-02,0,0
aroobahanif9,https://github.com/aroobahanif9,197379892,2025-02,1,0
BombayFurniture,https://github.com/BombayFurniture,199163530,2025-02,1,0
Hashimtahir931,https://github.com/Hashimtahir931,199810953,2025-02,1,0
Zia-fas,https://github.com/Zia-fas,201113325,2025-02,2,0
aijazbhatti,https://github.com/aijazbhatti,197949919,2025-02,3,11
abdulnafay224435,https://github.com/abdulnafay224435,200733030,2025-02,0,0
SyedaNahalMansoor,https://github.com/SyedaNahalMansoor,200362191,2025-02,41,105
JaiS-Diggit,https://github.com/JaiS-Diggit,198589057,2025-02,0,0
itxsherry-S,https://github.com/itxsherry-S,199864960,2025-02,0,0
Rukhsana-Rais,https://github.com/Rukhsana-Rais,199569315,2025-02,9,12
waheedshaikh0304,https://github.com/waheedshaikh0304,199764069,2025-02,1,0
arishamukhtiar5,https://github.com/arishamukhtiar5,200368872,2025-02,0,0
Romeo0325,https://github.com/Romeo0325,198592234,2025-02,9,14
Hammad014-wq,https://github.com/Hammad014-wq,200769240,2025-02,0,0
kanwal-prog,https://github.com/kanwal-prog,197958792,2025-02,9,26
Nasir-Hussain786,https://github.com/Nasir-Hussain786,197613757,2025-02,12,185
ShahbazAli078,https://github.com/ShahbazAli078,198199612,2025-02,39,37
meeran11,https://github.com/meeran11,198055345,2025-02,9,64
shahmeen-M,https://github.com/shahmeen-M,200588634,2025-02,0,0
IGLGerman,https://github.com/IGLGerman,198224967,2025-02,0,0
Itz-Iqbal,https://github.com/Itz-Iqbal,198462314,2025-02,3,3
CodeLikeGroot,https://github.com/CodeLikeGroot,199974500,2025-02,1,0
muhammadafham46,https://github.com/muhammadafham46,197752015,2025-02,7,24
ahsan252-lang,https://github.com/ahsan252-lang,199738088,2025-02,1,2
MuhammadFaizanofficial,https://github.com/MuhammadFaizanofficial,198434822,2025-02,0,0
amnasanober0099,https://github.com/amnasanober0099,197965430,2025-02,4,12
AliFaisal539,https://github.com/AliFaisal539,201005912,2025-02,11,93
misbah-dhiloo,https://github.com/misbah-dhiloo,198888332,2025-02,1,1
Ubaidraza360,https://github.com/Ubaidraza360,200265290,2025-02,3,6
Arslanh735,https://github.com/Arslanh735,199661384,2025-02,12,34
Muhammad-Naseebullah,https://github.com/Muhammad-Naseebullah,198746594,2025-02,4,5
nehasec,https://github.com/nehasec,198203697,2025-02,0,0
DIVARETAILS,https://github.com/DIVARETAILS,200604662,2025-02,0,0
Fazeel-Sagar,https://github.com/Fazeel-Sagar,200372879,2025-02,4,23
nusrat619,https://github.com/nusrat619,199334030,2025-02,3,1
haseeb774,https://github.com/haseeb774,199193161,2025-02,10,42
SyedAhmedAliRaza,https://github.com/SyedAhmedAliRaza,199983485,2025-02,10,204
Develpor9866,https://github.com/Develpor9866,198175072,2025-02,1,1
wasayk826,https://github.com/wasayk826,199096824,2025-02,0,0
code-with-amaan,https://github.com/code-with-amaan,197471430,2025-02,1,1
MUHAMMAD-UMER-QURESHI,https://github.com/MUHAMMAD-UMER-QURESHI,198535128,2025-02,5,19
AunAliShahSabri,https://github.com/AunAliShahSabri,199489023,2025-02,4,17
shaziltanoli27,https://github.com/shaziltanoli27,197491593,2025-02,4,5
ArhamGraphix,https://github.com/ArhamGraphix,197573009,2025-02,0,0
as3160049,https://github.com/as3160049,200348248,2025-02,13,45
Sanoberzakir92,https://github.com/Sanoberzakir92,199503277,2025-02,7,11
sheikharhamm,https://github.com/sheikharhamm,199582690,2025-02,1,7
muzammil922,https://github.com/muzammil922,200760312,2025-02,2,25
naqikhan7089,https://github.com/naqikhan7089,198301750,2025-02,17,46
izanabbas-dev,https://github.com/izanabbas-dev,200484663,2025-02,6,8
sameerahmed35,https://github.com/sameerahmed35,199432884,2025-02,2,2
Syeda-Esha-Fatima,https://github.com/Syeda-Esha-Fatima,199554472,2025-02,1,1
mohsin-ali-here,https://github.com/mohsin-ali-here,200611930,2025-02,1,0
usmanaslamtec,https://github.com/usmanaslamtec,201202950,2025-02,0,0
Nadeem-khan321,https://github.com/Nadeem-khan321,198457450,2025-02,1,0
ShahiryarKhan24,https://github.com/ShahiryarKhan24,197600059,2025-02,1,0
CyberRowlet,https://github.com/CyberRowlet,200510633,2025-02,2,0
Parghor,https://github.com/Parghor,198304693,2025-02,0,0
shomiofficial,https://github.com/shomiofficial,201087211,2025-02,0,0
abdulbari129,https://github.com/abdulbari129,200367762,2025-02,3,2
rehanshahuiux,https://github.com/rehanshahuiux,199155979,2025-02,0,0
MAbdullahKhan-125,https://github.com/MAbdullahKhan-125,198967934,2025-02,2,6
Jabir-Arain,https://github.com/Jabir-Arain,198088917,2025-02,1,7
Muhammad-Uzair-2611,https://github.com/Muhammad-Uzair-2611,199387650,2025-02,5,108
azlan-khan7,https://github.com/azlan-khan7,198385496,2025-02,0,0
AamirAsif,https://github.com/AamirAsif,198535172,2025-02,0,0
Muhammad-HumZa1,https://github.com/Muhammad-HumZa1,199598896,2025-02,7,4
sha1khomar,https://github.com/sha1khomar,199354477,2025-02,0,0
ShainzaaRanii,https://github.com/ShainzaaRanii,197638892,2025-02,4,0
saharabbas,https://github.com/saharabbas,199592672,2025-02,3,5
Shaikh-Ibrahim-Dev,https://github.com/Shaikh-Ibrahim-Dev,197845239,2025-02,0,0
ashhadbaig,https://github.com/ashhadbaig,199796894,2025-02,1,1
asrakha,https://github.com/asrakha,198133110,2025-02,1,1
SyedHussainRazaRizvi,https://github.com/SyedHussainRazaRizvi,197820893,2025-02,0,0
abdul7816,https://github.com/abdul7816,198965565,2025-02,0,0
abdulbasithere,https://github.com/abdulbasithere,198544705,2025-02,1,1
EngrSZI,https://github.com/EngrSZI,199968122,2025-02,5,7
ammad-muhammad,https://github.com/ammad-muhammad,200209683,2025-02,53,76
M-Muhaddis-Irshad,https://github.com/M-Muhaddis-Irshad,199905377,2025-02,20,170
UROOSAGMD,https://github.com/UROOSAGMD,201329945,2025-03,49,99
Shahaam-Sid,https://github.com/Shahaam-Sid,201738443,2025-03,8,347
AimanVoid,https://github.com/AimanVoid,202695083,2025-03,63,132
smaasui,https://github.com/smaasui,203041929,2025-03,14,111
syedsaad314,https://github.com/syedsaad314,201646713,2025-03,8,50
Syed-Waleed-Hussain,https://github.com/Syed-Waleed-Hussain,202407778,2025-03,17,289
habibahmedbit,https://github.com/habibahmedbit,201451051,2025-03,3,70
Abrarahmed2005,https://github.com/Abrarahmed2005,204001373,2025-03,19,19
HafizMuhammadDawoodSaleem,https://github.com/HafizMuhammadDawoodSaleem,205032841,2025-03,3,11
kazmih,https://github.com/kazmih,203541431,2025-03,6,20
anas-cpp,https://github.com/anas-cpp,202360954,2025-03,34,49
salikridwan,https://github.com/salikridwan,204627218,2025-03,6,48
TariqCO,https://github.com/TariqCO,201630576,2025-03,10,85
Qamber148,https://github.com/Qamber148,204599601,2025-03,1,1
tarinpathan,https://github.com/tarinpathan,201944680,2025-03,1,0
AusafAhmed-afk,https://github.com/AusafAhmed-afk,205443188,2025-03,6,86
RiffatRehman,https://github.com/RiffatRehman,204549496,2025-03,52,73
AqsaAnas007,https://github.com/AqsaAnas007,204296656,2025-03,10,13
ShayanSheikh1936,https://github.com/ShayanSheikh1936,202553226,2025-03,35,306
muhammadumer111,https://github.com/muhammadumer111,203959581,2025-03,3,13
Malikwahab4793,https://github.com/Malikwahab4793,201807220,2025-03,16,27
itahaali,https://github.com/itahaali,204920942,2025-03,0,0
ibad-salman,https://github.com/ibad-salman,202490901,2025-03,36,63
MFAHEEM-KHAN,https://github.com/MFAHEEM-KHAN,202953733,2025-03,3,5
anasraza16,https://github.com/anasraza16,201406258,2025-03,19,33
rsyedalaiba,https://github.com/rsyedalaiba,203290413,2025-03,13,129
HAIDERALiiii01,https://github.com/HAIDERALiiii01,203090096,2025-03,1,8
LaibaJawaid,https://github.com/LaibaJawaid,201933725,2025-03,21,158
hassan8537,https://github.com/hassan8537,202547246,2025-03,6,618
Khuzaima-AI-2112,https://github.com/Khuzaima-AI-2112,203890154,2025-03,18,68
Najji-ullah-khan,https://github.com/Najji-ullah-khan,203476958,2025-03,5,6
AyeshaeImtiyaz,https://github.com/AyeshaeImtiyaz,204484871,2025-03,24,22
Muhammad-Anas031810,https://github.com/Muhammad-Anas031810,202693439,2025-03,2,4
fizshah00,https://github.com/fizshah00,202968182,2025-03,0,0
SAFEERALI173,https://github.com/SAFEERALI173,201739751,2025-03,12,27
shariq-ali-30,https://github.com/shariq-ali-30,201817733,2025-03,22,45
nidahh,https://github.com/nidahh,201444974,2025-03,2,2
mariumnoorkhetran,https://github.com/mariumnoorkhetran,202630803,2025-03,3,91
Arwa-Abbas,https://github.com/Arwa-Abbas,204544001,2025-03,25,455
SaadIrshadd,https://github.com/SaadIrshadd,204055277,2025-03,16,188
huzaifa-2005,https://github.com/huzaifa-2005,201815427,2025-03,7,163
Zubair1s,https://github.com/Zubair1s,201338637,2025-03,9,24
hamzahacker0,https://github.com/hamzahacker0,203567401,2025-03,1,3
ArsalanAshraf9,https://github.com/ArsalanAshraf9,202462685,2025-03,1,1
nooraqib,https://github.com/nooraqib,203086619,2025-03,4,16
mehakmukhtiar1,https://github.com/mehakmukhtiar1,202180497,2025-03,1,2
bilalasifDS,https://github.com/bilalasifDS,203348954,2025-03,1,1
alihaider61767,https://github.com/alihaider61767,203907325,2025-03,9,51
zainali622,https://github.com/zainali622,205223641,2025-03,0,0
Famapy,https://github.com/Famapy,204240974,2025-03,0,0
tauseefhassan00,https://github.com/tauseefhassan00,201664071,2025-03,0,0
NomanAliDurwesh,https://github.com/NomanAliDurwesh,202530822,2025-03,1,11
Developer-fattah,https://github.com/Developer-fattah,201580791,2025-03,13,64
muhammadwaleedtufail,https://github.com/muhammadwaleedtufail,203890905,2025-03,0,0
saad-bin-zafar,https://github.com/saad-bin-zafar,202344704,2025-03,2,8
BilalAhmed236,https://github.com/BilalAhmed236,203022600,2025-03,4,8
Laibasahar23,https://github.com/Laibasahar23,202676988,2025-03,2,2
areeshaishrat,https://github.com/areeshaishrat,205513409,2025-03,1,5
HassanGhouri2146,https://github.com/HassanGhouri2146,205054258,2025-03,1,0
aeliyas11,https://github.com/aeliyas11,204217295,2025-03,0,0
aslamismail123,https://github.com/aslamismail123,202943623,2025-03,5,1
Ashhar84,https://github.com/Ashhar84,203514256,2025-03,1,13
techhaunt,https://github.com/techhaunt,201345221,2025-03,0,0
hammadahmed001,https://github.com/hammadahmed001,203974505,2025-03,0,0
haiderali122005,https://github.com/haiderali122005,202780281,2025-03,2,4
Hananchisty4,https://github.com/Hananchisty4,205558395,2025-03,1,3
Ahad786a,https://github.com/Ahad786a,203214949,2025-03,0,0
MEssa19,https://github.com/MEssa19,203628031,2025-03,5,10
SaijalRani,https://github.com/SaijalRani,201565378,2025-03,0,0
SMHaider-Zaidi,https://github.com/SMHaider-Zaidi,204086847,2025-03,3,16
salmann-khan,https://github.com/salmann-khan,201544282,2025-03,25,126
jibran747,https://github.com/jibran747,201772066,2025-03,0,0
faizashaikh9,https://github.com/faizashaikh9,201572896,2025-03,0,0
UroojKhalil06,https://github.com/UroojKhalil06,204744804,2025-03,7,6
ridan-house-of-mandi,https://github.com/ridan-house-of-mandi,202090738,2025-03,0,0
ZainAbbas112,https://github.com/ZainAbbas112,205118912,2025-03,0,0
Bushra847,https://github.com/Bushra847,202862735,2025-03,2,13
Syed177,https://github.com/Syed177,201532924,2025-03,18,19
SMMoosaAliR,https://github.com/SMMoosaAliR,201971978,2025-03,0,0
HammadSiddiqui20,https://github.com/HammadSiddiqui20,202540217,2025-03,0,0
ShahzeenaKhan,https://github.com/ShahzeenaKhan,204383413,2025-03,4,35
ayesha-ubaid,https://github.com/ayesha-ubaid,202987807,2025-03,1,1
tanzeel-khan1,https://github.com/tanzeel-khan1,204762480,2025-03,14,380
Asfand-Ahmed456,https://github.com/Asfand-Ahmed456,201397625,2025-03,1,1
munees-mehboob,https://github.com/munees-mehboob,204650825,2025-03,5,16
DataDrivenRahim,https://github.com/DataDrivenRahim,204347071,2025-03,7,27
hussainhassanali,https://github.com/hussainhassanali,201559913,2025-03,2,6
AyeshaIz,https://github.com/AyeshaIz,201685859,2025-03,0,0
abdullahmearani,https://github.com/abdullahmearani,203229177,2025-03,1,5
Hamza-Sofs,https://github.com/Hamza-Sofs,202071122,2025-03,0,0
tariqazizrao,https://github.com/tariqazizrao,204540420,2025-03,5,13
hypersgamingarena,https://github.com/hypersgamingarena,201595380,2025-03,10,33
rohaan0-anonymous,https://github.com/rohaan0-anonymous,203690211,2025-03,29,79
kashafhafeez,https://github.com/kashafhafeez,201558289,2025-03,4,11
Dreamland2025,https://github.com/Dreamland2025,203831908,2025-03,1,2
baapfashion,https://github.com/baapfashion,205300196,2025-03,0,0
syed-zia89,https://github.com/syed-zia89,205397668,2025-03,0,0
Adnan53936,https://github.com/Adnan53936,201517737,2025-03,33,28
haseebmumraiz,https://github.com/haseebmumraiz,201481200,2025-03,7,10
NomanANO,https://github.com/NomanANO,202416437,2025-03,1,15
habibullah142,https://github.com/habibullah142,203474010,2025-03,6,5
03010881368,https://github.com/03010881368,203426676,2025-03,2,127
jaikumar-20002626,https://github.com/jaikumar-20002626,201540775,2025-03,0,0
Aun-Abbas1,https://github.com/Aun-Abbas1,202707219,2025-03,0,0
ubaidullah82,https://github.com/ubaidullah82,202788413,2025-03,0,0
zulfi432,https://github.com/zulfi432,204839114,2025-03,2,11
ik4673457,https://github.com/ik4673457,202162172,2025-03,1,1
anand-rai23,https://github.com/anand-rai23,202412128,2025-03,6,13
ShahbazAli737,https://github.com/ShahbazAli737,205020207,2025-03,4,3
CodeWithZindani,https://github.com/CodeWithZindani,203895541,2025-03,1,2
Jarri-24-7,https://github.com/Jarri-24-7,203191365,2025-03,10,39
ikreaction,https://github.com/ikreaction,201433225,2025-03,0,0
haaaadi-brb,https://github.com/haaaadi-brb,201418023,2025-03,2,15
anus-ahmed-dev,https://github.com/anus-ahmed-dev,201635034,2025-03,1,2
Eur105,https://github.com/Eur105,202545713,2025-03,20,85
Qadeer369,https://github.com/Qadeer369,203948485,2025-03,5,2
Fatima-Ghafoor,https://github.com/Fatima-Ghafoor,202892983,2025-03,3,115
Muhammad-Muneer-Hussain,https://github.com/Muhammad-Muneer-Hussain,202984358,2025-03,13,34
abdulaaly,https://github.com/abdulaaly,202727686,2025-03,1,1
Yasir-Hasnain,https://github.com/Yasir-Hasnain,203076808,2025-03,1,1
RabbaniaGhazi,https://github.com/RabbaniaGhazi,202036761,2025-03,2,8
Mehreen-if,https://github.com/Mehreen-if,205160413,2025-03,5,25
Warlord-21,https://github.com/Warlord-21,205165749,2025-03,0,0
ummulfatima33,https://github.com/ummulfatima33,201815714,2025-03,17,72
AnasAfzal101,https://github.com/AnasAfzal101,205166069,2025-03,1,0
CodeHubi,https://github.com/CodeHubi,204273932,2025-03,0,0
MHA-HadiArzoo,https://github.com/MHA-HadiArzoo,204720952,2025-03,0,0
hasnain12224,https://github.com/hasnain12224,203191315,2025-03,4,8
mustajab-javed15,https://github.com/mustajab-javed15,202768911,2025-03,0,0
Hassanalisiddiqui-021,https://github.com/Hassanalisiddiqui-021,204764316,2025-03,3,3
mrehanmeo50,https://github.com/mrehanmeo50,201321220,2025-03,2,3
kashafkhann,https://github.com/kashafkhann,205000228,2025-03,5,19
m29ammar97,https://github.com/m29ammar97,201444214,2025-03,0,0
haseebmba21,https://github.com/haseebmba21,203411345,2025-03,0,0
usama-hamid281,https://github.com/usama-hamid281,203851347,2025-03,0,0
ozairkhan55,https://github.com/ozairkhan55,203078515,2025-03,0,0
